"wp_id","slug","meta_key","amenity_title"
"396046","nuve-by-zoya","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396046","nuve-by-zoya","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396046","nuve-by-zoya","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396046","nuve-by-zoya","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396046","nuve-by-zoya","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396046","nuve-by-zoya","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396046","nuve-by-zoya","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396046","nuve-by-zoya","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396046","nuve-by-zoya","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396046","nuve-by-zoya","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396046","nuve-by-zoya","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396046","nuve-by-zoya","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396046","nuve-by-zoya","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396155","island-living-residences","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396155","island-living-residences","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396155","island-living-residences","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396155","island-living-residences","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396155","island-living-residences","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396155","island-living-residences","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396155","island-living-residences","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396155","island-living-residences","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396155","island-living-residences","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396155","island-living-residences","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396155","island-living-residences","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396155","island-living-residences","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396155","island-living-residences","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396155","island-living-residences","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396169","sports-view-residence-2","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396169","sports-view-residence-2","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396169","sports-view-residence-2","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396169","sports-view-residence-2","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396169","sports-view-residence-2","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396169","sports-view-residence-2","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396169","sports-view-residence-2","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396169","sports-view-residence-2","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396169","sports-view-residence-2","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396169","sports-view-residence-2","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396169","sports-view-residence-2","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396169","sports-view-residence-2","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396169","sports-view-residence-2","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396169","sports-view-residence-2","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396291","azizi-rose-at-jebel-ali","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396299","park-residency-at-warsan-4","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396308","j188-at-al-jaddaf","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396418","lusin-residences","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396418","lusin-residences","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396418","lusin-residences","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396418","lusin-residences","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396418","lusin-residences","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396418","lusin-residences","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396418","lusin-residences","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396418","lusin-residences","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396418","lusin-residences","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396418","lusin-residences","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396418","lusin-residences","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396418","lusin-residences","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396418","lusin-residences","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396418","lusin-residences","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396448","loom-at-avenew888","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396448","loom-at-avenew888","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396448","loom-at-avenew888","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396448","loom-at-avenew888","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396448","loom-at-avenew888","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396448","loom-at-avenew888","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396448","loom-at-avenew888","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396448","loom-at-avenew888","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396448","loom-at-avenew888","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396448","loom-at-avenew888","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396448","loom-at-avenew888","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396448","loom-at-avenew888","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396448","loom-at-avenew888","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396448","loom-at-avenew888","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396456","ryze-by-aum","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396456","ryze-by-aum","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396456","ryze-by-aum","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396456","ryze-by-aum","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396456","ryze-by-aum","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396456","ryze-by-aum","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396456","ryze-by-aum","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396456","ryze-by-aum","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396456","ryze-by-aum","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396456","ryze-by-aum","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396456","ryze-by-aum","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396456","ryze-by-aum","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396456","ryze-by-aum","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396456","ryze-by-aum","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396484","binghatti-maybach","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396484","binghatti-maybach","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396484","binghatti-maybach","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396484","binghatti-maybach","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396484","binghatti-maybach","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396484","binghatti-maybach","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396484","binghatti-maybach","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396484","binghatti-maybach","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396484","binghatti-maybach","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396484","binghatti-maybach","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396484","binghatti-maybach","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396484","binghatti-maybach","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396484","binghatti-maybach","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396484","binghatti-maybach","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396492","peace-avenue","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396492","peace-avenue","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396492","peace-avenue","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396492","peace-avenue","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396492","peace-avenue","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396492","peace-avenue","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396492","peace-avenue","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396492","peace-avenue","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396492","peace-avenue","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396492","peace-avenue","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396492","peace-avenue","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396492","peace-avenue","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396492","peace-avenue","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396492","peace-avenue","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396507","sky-harmony-at-jvc","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396538","maybach-6-by-binghatti","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396546","binghatti-etherea-at-jvc","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396554","artistry-2-by-select-group","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396565","seacliff-by-imtiaz","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396573","nine-collective-by-wasl-properties","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396584","flora-bay-at-dubai-islands","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396592","rosewell-park-at-dlrc","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396708","world-class-amenities","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396708","world-class-amenities","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396708","world-class-amenities","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396708","world-class-amenities","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396708","world-class-amenities","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396708","world-class-amenities","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396708","world-class-amenities","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396708","world-class-amenities","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396708","world-class-amenities","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396708","world-class-amenities","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396708","world-class-amenities","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396708","world-class-amenities","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396708","world-class-amenities","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396708","world-class-amenities","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396716","eden-by-meraki","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396716","eden-by-meraki","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396716","eden-by-meraki","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396716","eden-by-meraki","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
"396716","eden-by-meraki","amenities_list_of_amenities_12_list_of_amenities_title","Parking Area"
"396716","eden-by-meraki","amenities_list_of_amenities_13_list_of_amenities_title","Sports Facilities"
"396716","eden-by-meraki","amenities_list_of_amenities_2_list_of_amenities_title","BBQ Area"
"396716","eden-by-meraki","amenities_list_of_amenities_3_list_of_amenities_title","Gym"
"396716","eden-by-meraki","amenities_list_of_amenities_4_list_of_amenities_title","Shopping Mall"
"396716","eden-by-meraki","amenities_list_of_amenities_5_list_of_amenities_title","Schools"
"396716","eden-by-meraki","amenities_list_of_amenities_6_list_of_amenities_title","Restaurants"
"396716","eden-by-meraki","amenities_list_of_amenities_7_list_of_amenities_title","Children Play Area"
"396716","eden-by-meraki","amenities_list_of_amenities_8_list_of_amenities_title","Community Views"
"396716","eden-by-meraki","amenities_list_of_amenities_9_list_of_amenities_title","Swimming Pool"
"396732","eden-2-by-meraki","amenities_list_of_amenities_0_list_of_amenities_title","Retail Outlets"
"396732","eden-2-by-meraki","amenities_list_of_amenities_1_list_of_amenities_title","CCTV Cameras"
"396732","eden-2-by-meraki","amenities_list_of_amenities_10_list_of_amenities_title","Mosque"
"396732","eden-2-by-meraki","amenities_list_of_amenities_11_list_of_amenities_title","Lush Green Parks"
